SP,0.76872416397633225,0.76871976601346859,0.76871976601346859,0.76872196495621692,0.76871976601346859,0.76871976601346859
ES,0.76468027166759289,0.76467807268616117,0.76467587374341284,0.76467807268616117,0.76468027166759289,0.7646802716289095
MIN3,0.76610519995299065,0.76610519995299065,0.76610519995299065,0.76610519995299065,0.76610519995299065,0.76610519995299065
ES + MIN3,0.76153575854796163,0.76154015643345829,0.76154015643345829,0.76153575854796163,0.76153575854796163,0.76154015643345829
STEAM,0.76059899779633389,0.76059899779633389,0.76059679885358555,0.76060119673908222,0.76059679885358555,0.76059679885358555
LEMMA,0.76658896936916321,0.76659116831191154,0.76659116831191154,0.76658896936916321,0.76658896936916321,0.76659116835059504
ES + MIN3 + STEAM,0.75410766101016335,0.75410985995291169,0.75410766101016335,0.75410766101016335,0.75410766101016335,0.75411425783840835
ES + MIN3 + LEMMA,0.75985794882919544,0.75985794882919544,0.75985794882919544,0.75985794882919544,0.75985794882919544,0.75985794882919544
