Prueba,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.10,0.11,0.12,0.13,0.14,0.15
SP,0.71713934848272165,0.71472929359852344,0.71186844737562383,0.70921869890232137,0.70637765063965952,0.70394779484558678,0.70148276455522351,0.69872307370737541,0.69613050156064005,0.69363028768338642,0.69131478463928764,0.68911143451264201,0.68688608562613773,0.6847025207667905
ES,0.71887872887466231,0.71681610487531811,0.71491400535037841,0.71262268900347936,0.71025880668991159,0.70775199331521554,0.70561240941425374,0.70320454991402082,0.70118370713730127,0.69903312571811005,0.69676600150823853,0.69455604610591304,0.69252201373923339,0.69050996903515993
MIN3,0.71707997058287443,0.71601567389799081,0.71515368218482167,0.71416415241109266,0.71307566574090719,0.71198498443633118,0.71095367353667394,0.70988058008468602,0.70885806341354196,0.70780036310713978,0.70691638070931473,0.70587407690922033,0.70492413099173412,0.70401595926135019
ES + MIN3,0.71992761947921224,0.71924154596631562,0.71846311643246275,0.71749117562355047,0.71661818994607551,0.71569462328097033,0.71478645370235161,0.71393105933478773,0.71313283643425351,0.71225105435240754,0.71129450806717087,0.71036654785391851,0.70943858851106989,0.70851502571426939
STEAM,0.70634685271917019,0.70372569984359767,0.7009110341455671,0.69827888290551754,0.69568191334230622,0.69323007317379337,0.69079363040602859,0.68835498517049554,0.68620220931031484,0.68427812096227592,0.68231445543088731,0.68038376961635039,0.67854104574283602,0.67680826668566618
LEMMA,0.71425211444872394,0.71147703031012199,0.70889325889556398,0.70617314320010505,0.70327931607569627,0.70078789383997286,0.69817333253180003,0.69547301271748951,0.6927660982652577,0.69034944427050648,0.68802954542982275,0.6858063951911102,0.68380314486062266,0.68181748576743417
ES + MIN3 + STEM,0.70917911115345822,0.70825774630332261,0.70754748582732485,0.70668109633503406,0.70572454695513587,0.704836168011159,0.70405114306578953,0.70323313371327556,0.70237554060126339,0.70159930969100626,0.70088464906653269,0.70000066831270691,0.6992090445710778,0.6984108237014004
ES + MIN3 + LEMMA,0.71733944721497944,0.71654342525909875,0.71566384743406919,0.71487661968250571,0.71410698287814367,0.713249386623102,0.71225985660762803,0.71135168596520482,0.71034236345348489,0.70942319812154453,0.70852822408038407,0.70769261843748166,0.70683942416834766,0.70606978929818598
