SP,0.7692651069301869
ES,0.71400958947865567
MIN3,0.79858826658778359
ES + MIN3,0.78634884555850826
STEM,0.77465256527384596
LEMMA,0.77243601086343927
ES + MIN3 + STEM,0.7884664461816534
ES + MIN3 + LEMMA,0.78825534547286946
